location,report_date,location_type,country,value,province,county,city
Colombia-Antioquia-Caicedo,2016-04-23,city,Colombia,0,Antioquia,Caicedo,None
Colombia-Antioquia-Caicedo,2016-04-30,city,Colombia,0,Antioquia,Caicedo,None
Colombia-Antioquia-Caicedo,2016-05-07,city,Colombia,0,Antioquia,Caicedo,None
Colombia-Antioquia-Caicedo,2016-05-14,city,Colombia,0,Antioquia,Caicedo,None
Colombia-Antioquia-Caicedo,2016-05-21,city,Colombia,0,Antioquia,Caicedo,None
Colombia-Antioquia-Caicedo,2016-05-28,city,Colombia,0,Antioquia,Caicedo,None
Colombia-Antioquia-Caicedo,2016-06-04,city,Colombia,0,Antioquia,Caicedo,None
Colombia-Antioquia-Caicedo,2016-06-11,city,Colombia,0,Antioquia,Caicedo,None
Colombia-Antioquia-Caicedo,2016-06-18,city,Colombia,3,Antioquia,Caicedo,None
Colombia-Antioquia-Caicedo,2016-06-25,city,Colombia,0,Antioquia,Caicedo,None
Colombia-Antioquia-Caldas,2016-01-09,city,Colombia,0,Antioquia,Caldas,None
Colombia-Antioquia-Caldas,2016-01-16,city,Colombia,0,Antioquia,Caldas,None
Colombia-Antioquia-Caldas,2016-01-23,city,Colombia,0,Antioquia,Caldas,None
Colombia-Antioquia-Caldas,2016-01-30,city,Colombia,1,Antioquia,Caldas,None
Colombia-Antioquia-Caldas,2016-02-06,city,Colombia,1,Antioquia,Caldas,None
Colombia-Antioquia-Caldas,2016-02-13,city,Colombia,2,Antioquia,Caldas,None
Colombia-Antioquia-Caldas,2016-02-20,city,Colombia,3,Antioquia,Caldas,None
Colombia-Antioquia-Caldas,2016-02-27,city,Colombia,3,Antioquia,Caldas,None
Colombia-Antioquia-Caldas,2016-03-05,city,Colombia,3,Antioquia,Caldas,None
Colombia-Antioquia-Caldas,2016-03-12,city,Colombia,4,Antioquia,Caldas,None
Colombia-Antioquia-Caldas,2016-03-19,city,Colombia,4,Antioquia,Caldas,None
Colombia-Antioquia-Caldas,2016-03-26,city,Colombia,4,Antioquia,Caldas,None
Colombia-Antioquia-Caldas,2016-04-02,city,Colombia,4,Antioquia,Caldas,None
Colombia-Antioquia-Caldas,2016-04-09,city,Colombia,4,Antioquia,Caldas,None
Colombia-Antioquia-Caldas,2016-04-16,city,Colombia,4,Antioquia,Caldas,None
Colombia-Antioquia-Caldas,2016-04-23,city,Colombia,4,Antioquia,Caldas,None
Colombia-Antioquia-Caldas,2016-04-30,city,Colombia,4,Antioquia,Caldas,None
Colombia-Antioquia-Caldas,2016-05-07,city,Colombia,3,Antioquia,Caldas,None
Colombia-Antioquia-Caldas,2016-05-14,city,Colombia,3,Antioquia,Caldas,None
Colombia-Antioquia-Caldas,2016-05-21,city,Colombia,5,Antioquia,Caldas,None
Colombia-Antioquia-Caldas,2016-05-28,city,Colombia,4,Antioquia,Caldas,None
Colombia-Antioquia-Caldas,2016-06-04,city,Colombia,4,Antioquia,Caldas,None
Colombia-Antioquia-Caldas,2016-06-11,city,Colombia,4,Antioquia,Caldas,None
Colombia-Antioquia-Caldas,2016-06-18,city,Colombia,1,Antioquia,Caldas,None
Colombia-Antioquia-Caldas,2016-06-25,city,Colombia,4,Antioquia,Caldas,None
Colombia-Antioquia-Campamento,2016-01-09,city,Colombia,0,Antioquia,Campamento,None
Colombia-Antioquia-Campamento,2016-01-16,city,Colombia,0,Antioquia,Campamento,None
Colombia-Antioquia-Campamento,2016-01-23,city,Colombia,0,Antioquia,Campamento,None
Colombia-Antioquia-Campamento,2016-01-30,city,Colombia,0,Antioquia,Campamento,None
Colombia-Antioquia-Campamento,2016-02-06,city,Colombia,0,Antioquia,Campamento,None
Colombia-Antioquia-Campamento,2016-02-13,city,Colombia,0,Antioquia,Campamento,None
Colombia-Antioquia-Campamento,2016-02-20,city,Colombia,0,Antioquia,Campamento,None
Colombia-Antioquia-Campamento,2016-02-27,city,Colombia,0,Antioquia,Campamento,None
Colombia-Antioquia-Campamento,2016-03-05,city,Colombia,0,Antioquia,Campamento,None
Colombia-Antioquia-Campamento,2016-03-12,city,Colombia,0,Antioquia,Campamento,None
Colombia-Antioquia-Campamento,2016-03-19,city,Colombia,0,Antioquia,Campamento,None
Colombia-Antioquia-Campamento,2016-03-26,city,Colombia,0,Antioquia,Campamento,None
Colombia-Antioquia-Campamento,2016-04-02,city,Colombia,0,Antioquia,Campamento,None
Colombia-Antioquia-Campamento,2016-04-09,city,Colombia,0,Antioquia,Campamento,None
Colombia-Antioquia-Campamento,2016-04-16,city,Colombia,0,Antioquia,Campamento,None
Colombia-Antioquia-Campamento,2016-04-23,city,Colombia,0,Antioquia,Campamento,None
Colombia-Antioquia-Campamento,2016-04-30,city,Colombia,0,Antioquia,Campamento,None
Colombia-Antioquia-Campamento,2016-05-07,city,Colombia,0,Antioquia,Campamento,None
Colombia-Antioquia-Campamento,2016-05-14,city,Colombia,0,Antioquia,Campamento,None
Colombia-Antioquia-Campamento,2016-05-21,city,Colombia,0,Antioquia,Campamento,None
Colombia-Antioquia-Campamento,2016-05-28,city,Colombia,0,Antioquia,Campamento,None
Colombia-Antioquia-Campamento,2016-06-04,city,Colombia,0,Antioquia,Campamento,None
Colombia-Antioquia-Campamento,2016-06-11,city,Colombia,0,Antioquia,Campamento,None
Colombia-Antioquia-Campamento,2016-06-18,city,Colombia,0,Antioquia,Campamento,None
Colombia-Antioquia-Campamento,2016-06-25,city,Colombia,0,Antioquia,Campamento,None
Colombia-Antioquia-Canasgordas,2016-01-09,city,Colombia,2,Antioquia,Canasgordas,None
Colombia-Antioquia-Canasgordas,2016-01-16,city,Colombia,2,Antioquia,Canasgordas,None
Colombia-Antioquia-Canasgordas,2016-01-23,city,Colombia,2,Antioquia,Canasgordas,None
Colombia-Antioquia-Canasgordas,2016-01-30,city,Colombia,2,Antioquia,Canasgordas,None
Colombia-Antioquia-Canasgordas,2016-02-06,city,Colombia,2,Antioquia,Canasgordas,None
Colombia-Antioquia-Canasgordas,2016-02-13,city,Colombia,2,Antioquia,Canasgordas,None
Colombia-Antioquia-Canasgordas,2016-02-20,city,Colombia,2,Antioquia,Canasgordas,None
Colombia-Antioquia-Canasgordas,2016-02-27,city,Colombia,2,Antioquia,Canasgordas,None
Colombia-Antioquia-Canasgordas,2016-03-05,city,Colombia,2,Antioquia,Canasgordas,None
Colombia-Antioquia-Canasgordas,2016-03-12,city,Colombia,2,Antioquia,Canasgordas,None
Colombia-Antioquia-Canasgordas,2016-03-19,city,Colombia,2,Antioquia,Canasgordas,None
Colombia-Antioquia-Canasgordas,2016-03-26,city,Colombia,2,Antioquia,Canasgordas,None
Colombia-Antioquia-Canasgordas,2016-04-02,city,Colombia,2,Antioquia,Canasgordas,None
